"site","date_time","ampl_mean"
"B311","20230507_181200",0.0024466376421005
"B311","20230507_181800",0.00361646387096669
"B311","20230507_182400",0.00552622053094151
"B311","20230507_183000",0.00261666688868885
"B311","20230507_183600",0.00259721847957145
"B311","20230507_184200",0.00254475545813051
"B311","20230507_184800",0.00246105325349805
"B311","20230507_185400",0.00386618145864591
"B311","20230507_190000",0.00574008388847868
"B311","20230507_190600",0.00379839622816932
"B311","20230507_191200",0.00457022172807403
"B311","20230507_191800",0.00430566744440115
"B311","20230507_192400",0.0043483458557831
"B311","20230507_193000",0.00283975148789305
"B311","20230507_193600",0.00552006436845472
"B311","20230507_194200",0.00590990687310179
"B311","20230507_194800",0.00428991070073763
"B311","20230507_195400",0.00377465187356259
"B311","20230507_200000",0.00261964144705616
"B311","20230507_200600",0.00291619092792916
"B311","20230507_201200",0.00258089664836221
"B311","20230507_201800",0.00445531342231609
"B311","20230507_202400",0.00239843768839763
"B311","20230507_203000",0.00680762958683607
"B311","20230507_203600",0.00599982439336159
"B311","20230507_204200",0.00422286486319461
"B311","20230507_204800",0.00439926727294596
"B311","20230507_205400",0.00787700859927138
"B311","20230507_210000",0.00859091362167641
"B311","20230507_210600",0.00271676266950581
"B311","20230507_211200",0.00231541409584705
"B311","20230507_211800",0.00253713652608022
"B311","20230507_212400",0.00477525912148029
"B311","20230507_213000",0.0023526584116967
"B311","20230507_213600",0.00247949787552221
"B311","20230507_214200",0.00242664548010748
"B311","20230507_214800",0.00234233377427093
"B311","20230507_215400",0.00298424815854687
"B311","20230507_220000",0.00242625965040797
"B311","20230507_220600",0.00235459814980728
"B311","20230507_221200",0.00233445861092697
"B311","20230507_221800",0.00236247850169145
"B311","20230507_222400",0.00247229270540991
"B311","20230507_223000",0.00286839121120952
"B311","20230507_223600",0.0023661386964986
"B311","20230507_224200",0.00221581701115493
"B311","20230507_224800",0.0024117430117471
"B311","20230507_225400",0.00249186612582039
"B311","20230507_230000",0.00247211505001703
"B311","20230507_230600",0.00241403912831341
"B311","20230507_231200",0.00249933582401101
"B311","20230507_231800",0.0024344273720905
"B311","20230507_232400",0.00244249009887563
"B311","20230507_233000",0.00240110482794555
"B311","20230507_233600",0.00229200654334758
"B311","20230507_234200",0.00274933309486794
"B311","20230507_234800",0.00245572125778362
"B311","20230507_235400",0.0024218133179817
"S111","20230507_000000",0.00403821849295882
"S111","20230507_000600",0.00415738966842191
"S111","20230507_001200",0.00428330530700575
"S111","20230507_001800",0.00405162772832618
"S111","20230507_002400",0.00436590818596237
"S111","20230507_003000",0.00431580827966916
"S111","20230507_003600",0.00407707986525455
"S111","20230507_004200",0.00417706224134223
"S111","20230507_004800",0.00425604111195874
"S111","20230507_005400",0.00414807093615652
"S111","20230507_010000",0.00400786064992653
"S111","20230507_010600",0.00435954506569297
"S111","20230507_011200",0.00404511553118417
"S111","20230507_011800",0.00425350346088575
"S111","20230507_012400",0.00397598346467925
"S111","20230507_013000",0.00444514368397968
"S111","20230507_013600",0.00413757938320085
"S111","20230507_014200",0.00426665969476878
"S111","20230507_014800",0.00392206191247585
"S111","20230507_015400",0.00425267399213997
"S111","20230507_020000",0.00438766121280013
"S111","20230507_020600",0.00401284451273244
"S111","20230507_021200",0.00398444583766185
"S111","20230507_021800",0.00400786009174176
"S111","20230507_022400",0.00404647743946812
"S111","20230507_023000",0.00408492919803271
"S111","20230507_023600",0.00393828740318986
"S111","20230507_024200",0.00394134848364862
"S111","20230507_024800",0.00430696883655521
"S111","20230507_025400",0.00418795297435024
"S111","20230507_030000",0.00401274777353321
"S111","20230507_030600",0.00399632079818286
"S111","20230507_031200",0.00428846618788222
"S111","20230507_031800",0.00410721429134368
"S111","20230507_032400",0.00439505622174063
"S111","20230507_033000",0.00427639514240215
"S111","20230507_033600",0.00405839380756322
"S111","20230507_034200",0.00395915466688545
"S111","20230507_034800",0.00405693273566733
"S111","20230507_035400",0.00407851356218437
"S111","20230507_040000",0.00402614328620205
"S111","20230507_040600",0.0038167654796932
"S111","20230507_041200",0.00434213050354975
"S111","20230507_041800",0.00420720725126249
"S111","20230507_042400",0.00425626837259415
"S111","20230507_043000",0.00406685797182845
"S111","20230507_043600",0.0043732634940089
"S111","20230507_044200",0.00421633888395918
"S111","20230507_044800",0.00677709404927668
"S111","20230507_045400",0.00423936607971596
"S111","20230507_050000",0.00463132104801006
"S111","20230507_050600",0.00581260239285844
"S111","20230507_051200",0.00444293360494963
"S111","20230507_051800",0.00436221751620863
"S111","20230507_052400",0.00429682530516581
"S111","20230507_053000",0.00458760032630207
"S111","20230507_053600",0.00694952689044611
"S111","20230507_054200",0.00451424991730224
"S111","20230507_054800",0.00443186412721156
"S111","20230507_055400",0.00434021861124778
"S111","20230507_060000",0.0043064461153514
"S111","20230507_060600",0.00414514262843735
"S111","20230507_061200",0.00438942621753297
"S111","20230507_061800",0.00433141586510486
"S111","20230507_062400",0.00407758882849178
"S111","20230507_063000",0.00407595217053665
"S111","20230507_063600",0.00439335685869036
"S111","20230507_064200",0.00431119479487918
"S111","20230507_064800",0.00425852941115352
"S111","20230507_065400",0.00467503875410227
"S111","20230507_070000",0.00482170280419473
"S111","20230507_070600",0.00431564008658542
"S111","20230507_071200",0.00448893284069228
"S111","20230507_071800",0.00442714023512432
"S111","20230507_072400",0.00414012335260878
"S111","20230507_073000",0.00409792914654957
"S111","20230507_073600",0.00436807878126028
"S111","20230507_074200",0.00475213402170271
"S111","20230507_074800",0.00500757918231183
"S111","20230507_075400",0.00463571343175616
"S111","20230507_080000",0.00421473191989548
"S111","20230507_080600",0.00445452726984827
"S111","20230507_081200",0.00439691927835807
"S111","20230507_081800",0.00491704102082674
"S111","20230507_082400",0.00540230522894411
"S111","20230507_083000",0.00484786075439249
"S111","20230507_083600",0.00430549617139154
"S111","20230507_084200",0.00451174410879644
"S111","20230507_084800",0.00451537281382567
"S111","20230507_085400",0.00478408549562028
"S111","20230507_090000",0.00444170016107846
"S111","20230507_090600",0.00446404763828599
"S111","20230507_091200",0.00431693530703724
"S111","20230507_091800",0.00420052386419558
"S111","20230507_092400",0.00428823140674992
"S111","20230507_093000",0.00450802645762114
"S111","20230507_093600",0.00455531152585068
"S111","20230507_094200",0.00426621469626079
"S111","20230507_094800",0.00449043022479062
"S111","20230507_095400",0.00422385801001563
"S111","20230507_100000",0.00438645191141059
"S111","20230507_100600",0.00449173563647052
"S111","20230507_101200",0.00478479166629059
"S111","20230507_101800",0.0101644048969496
"S111","20230507_102400",0.00439751773718681
"S111","20230507_103000",0.0045642224506757
"S111","20230507_103600",0.00439752617337488
"S111","20230507_104200",0.00470852299202261
"S111","20230507_104800",0.00462262271595361
"S111","20230507_105400",0.00433961565120313
"S111","20230507_110000",0.00452501567437094
"S111","20230507_110600",0.0045455700119561
"S111","20230507_111200",0.00431341472942972
"S111","20230507_111800",0.00429801242132996
"S111","20230507_112400",0.00470857052419036
"S111","20230507_113000",0.0044935423593769
"S111","20230507_113600",0.00449344473328983
"S111","20230507_114200",0.00453911423294273
"S111","20230507_114800",0.00473754732998071
"S111","20230507_115400",0.00450087605155705
"S111","20230507_120000",0.00436404619985882
"S111","20230507_120600",0.00460345424730954
"S111","20230507_121200",0.00487159533242701
"S111","20230507_121800",0.00470091633226093
"S111","20230507_122400",0.00496503779358244
"S111","20230507_123000",0.00538398230726364
"S111","20230507_123600",0.00527206178050172
"S111","20230507_124200",0.00467236217142896
"S111","20230507_124800",0.00454792311142458
"S111","20230507_125400",0.00438365446453404
"S111","20230507_130000",0.00725976954875525
"S111","20230507_130600",0.00475625029762787
"S111","20230507_131200",0.00446865936825623
"S111","20230507_131800",0.00448262918055574
"S111","20230507_132400",0.00448178252790918
"S111","20230507_133000",0.00462135285688055
"S111","20230507_133600",0.00475341180294044
"S111","20230507_134200",0.00443397384588204
"S111","20230507_134800",0.00459713125786509
"S111","20230507_135400",0.00460406607095676
"S111","20230507_140000",0.00419122063837054
"S111","20230507_140600",0.00433109769270387
"S111","20230507_141200",0.00396192561595137
"S111","20230507_141800",0.00402249783861744
"S111","20230507_142400",0.00428290162674582
"S111","20230507_143000",0.00410540506627177
"S111","20230507_143600",0.00443515442157681
"S111","20230507_144200",0.00473128596007937
"S111","20230507_144800",0.00476079332405442
"S111","20230507_145400",0.00468434865178602
"S111","20230507_150000",0.0046570338496997
"S111","20230507_150600",0.00469533827702135
"S111","20230507_151200",0.00475951323974542
"S111","20230507_151800",0.00472594163330087
"S111","20230507_152400",0.00461529634094165
"S111","20230507_153000",0.00450908342556213
"S111","20230507_153600",0.00461594077702732
"S111","20230507_154200",0.00442663792184685
"S111","20230507_154800",0.00428697426048866
"S111","20230507_155400",0.00451932197209598
"S111","20230507_160000",0.00458026867641015
"S111","20230507_160600",0.00429951297143925
"S111","20230507_161200",0.00472456895858417
"S111","20230507_161800",0.0043399053789663
"S111","20230507_162400",0.0044632957325683
"S111","20230507_163000",0.00432821037005186
"S111","20230507_163600",0.00468734704977493
"S111","20230507_164200",0.00467953226903766
"S111","20230507_164800",0.00451559035014109
"S111","20230507_165400",0.00479957874321763
"S111","20230507_170000",0.00462537074256975
"S111","20230507_170600",0.00453594022705975
"S111","20230507_171200",0.00481643105754126
"S111","20230507_171800",0.0047823825076985
"S111","20230507_172400",0.00419047707420877
"S111","20230507_173000",0.00490998693813705
"S111","20230507_173600",0.00434357530033433
"S111","20230507_174200",0.00449061538972445
"S111","20230507_174800",0.00466840789893202
"S111","20230507_175400",0.00436479220999035
"S111","20230507_180000",0.00487803730437552
"S111","20230507_180600",0.00474539250005521
"S111","20230507_181200",0.0049026890915835
"S111","20230507_181800",0.00482803336805439
"S111","20230507_182400",0.00484133913395229
"S111","20230507_183000",0.00460117051896755
"S111","20230507_183600",0.00479764807532009
"S111","20230507_184200",0.00452405651909282
"S111","20230507_184800",0.00454536384090118
"S111","20230507_185400",0.00460171131829584
"S111","20230507_190000",0.00460557072148378
"S111","20230507_190600",0.00427649692199158
"S111","20230507_191200",0.00439036048534192
"S111","20230507_191800",0.00458358605587201
"S111","20230507_192400",0.00455181465713613
"S111","20230507_193000",0.00427112751940235
"S111","20230507_193600",0.00471374701713844
"S111","20230507_194200",0.00447694142851926
"S111","20230507_194800",0.00443941251010278
"S111","20230507_195400",0.00410677945686381
"S111","20230507_200000",0.00425540409612754
"S111","20230507_200600",0.00411886292533318
"S111","20230507_201200",0.0061686285713466
"S111","20230507_201800",0.00443109694499999
"S111","20230507_202400",0.00420550684233525
"S111","20230507_203000",0.0043169783131702
"S111","20230507_203600",0.00407117643785489
"S111","20230507_204200",0.00423694710532306
"S111","20230507_204800",0.0041800621255838
"S111","20230507_205400",0.00420973690478881
"S111","20230507_210000",0.00516934869668454
"S111","20230507_210600",0.00401515808544241
"S111","20230507_211200",0.00430848930933283
"S111","20230507_211800",0.00406945193059689
"S111","20230507_212400",0.00418359506767752
"S111","20230507_213000",0.00394668759202424
"S111","20230507_213600",0.00399579180718477
"S111","20230507_214200",0.00391893993161916
"S111","20230507_214800",0.00394794093647267
"S111","20230507_215400",0.00388664123723935
"S111","20230507_220000",0.00380084892023204
"S111","20230507_220600",0.00411467963482086
"S111","20230507_221200",0.00387239107900575
"S111","20230507_221800",0.00400942250386125
"S111","20230507_222400",0.00403921450430844
"S111","20230507_223000",0.00397134082620107
"S111","20230507_223600",0.003986401210793
"S111","20230507_224200",0.00381650581820446
"S111","20230507_224800",0.00396475311319963
"S111","20230507_225400",0.00358521337907801
"S111","20230507_230000",0.00386261265365015
"S111","20230507_230600",0.0036728076694862
"S111","20230507_231200",0.00376293071403355
"S111","20230507_231800",0.00366637589441629
"S111","20230507_232400",0.00371501478600393
"S111","20230507_233000",0.00366212029205548
"S111","20230507_233600",0.0037262581479647
"S111","20230507_234200",0.00370916610391751
"S111","20230507_234800",0.00366713554392151
"S111","20230507_235400",0.00356399899136313
"S112","20230507_000000",0.00347887894261077
"S112","20230507_000600",0.00370025188283442
"S112","20230507_001200",0.0032703770647478
"S112","20230507_001800",0.00310036807954516
"S112","20230507_002400",0.00287071194313978
"S112","20230507_003000",0.00387676676972896
"S112","20230507_003600",0.00309336663278997
"S112","20230507_004200",0.00327254002764454
"S112","20230507_004800",0.00323030630367326
"S112","20230507_005400",0.00346377274908921
"S112","20230507_010000",0.00334977692330729
"S112","20230507_010600",0.00307678997236314
"S112","20230507_011200",0.00285656649716684
"S112","20230507_011800",0.00335647887905076
"S112","20230507_012400",0.00284251473636422
"S112","20230507_013000",0.00310079918854864
"S112","20230507_013600",0.00337855735893679
"S112","20230507_014200",0.00301587185572469
"S112","20230507_014800",0.00306254828660076
"S112","20230507_015400",0.00296108605551078
"S112","20230507_020000",0.00290445374960539
"S112","20230507_020600",0.00394405507201017
"S112","20230507_021200",0.00339972631523948
"S112","20230507_021800",0.00283965395256658
"S112","20230507_022400",0.00359192445921935
"S112","20230507_023000",0.00304973195069155
"S112","20230507_023600",0.00353809586606198
"S112","20230507_024200",0.00434557451831611
"S112","20230507_024800",0.00318036309838814
"S112","20230507_025400",0.00341528482637047
"S112","20230507_030000",0.00315595431061486
"S112","20230507_030600",0.0035312007302104
"S112","20230507_031200",0.00355220448073688
"S112","20230507_031800",0.00266974834338055
"S112","20230507_032400",0.00310003052412843
"S112","20230507_033000",0.00375598992146504
"S112","20230507_033600",0.00321312311368747
"S112","20230507_034200",0.00285594241788296
"S112","20230507_034800",0.00366277878144401
"S112","20230507_035400",0.00318747705080231
"S112","20230507_040000",0.00365873449282025
"S112","20230507_040600",0.00377316310691888
"S112","20230507_041200",0.0025071726426382
"S112","20230507_041800",0.00438354439590646
"S112","20230507_042400",0.00311423152882187
"S112","20230507_043000",0.00323602691381819
"S112","20230507_043600",0.00405469437273601
"S112","20230507_044200",0.00359521071506193
"S112","20230507_044800",0.00416598201541482
"S112","20230507_045400",0.00346699313147195
"S112","20230507_050000",0.00357190710342355
"S112","20230507_050600",0.00327823581016976
"S112","20230507_051200",0.00301399804445291
"S112","20230507_051800",0.00351854297405344
"S112","20230507_052400",0.00299138378216666
"S112","20230507_053000",0.00392219167963505
"S112","20230507_053600",0.00384371061681647
"S112","20230507_054200",0.00393450631010871
"S112","20230507_054800",0.00294375704212715
"S112","20230507_055400",0.00358743517352922
"S112","20230507_060000",0.00341203259535983
"S112","20230507_060600",0.00317633533272321
"S112","20230507_061200",0.00389014207258201
"S112","20230507_061800",0.00389263877754327
"S112","20230507_062400",0.00348495228361721
"S112","20230507_063000",0.00309889903265079
"S112","20230507_063600",0.00340485915414824
"S112","20230507_064200",0.00330533768283748
"S112","20230507_064800",0.00349171820699645
"S112","20230507_065400",0.00386527458578515
"S112","20230507_070000",0.00374971842069059
"S112","20230507_070600",0.00353864232911294
"S112","20230507_071200",0.00697768791161033
"S112","20230507_071800",0.00322750291695239
"S112","20230507_072400",0.00367134936598038
"S112","20230507_073000",0.00327453834188592
"S112","20230507_073600",0.00298084670919146
"S112","20230507_074200",0.00361829134539177
"S112","20230507_074800",0.00351794505893566
"S112","20230507_075400",0.00298327482787439
"S112","20230507_080000",0.00344575905662911
"S112","20230507_080600",0.00384180999445034
"S112","20230507_081200",0.00331362501974885
"S112","20230507_081800",0.00376353964829174
"S112","20230507_082400",0.00334593245679651
"S112","20230507_083000",0.00268516763798919
"S112","20230507_083600",0.00374000996330282
"S112","20230507_084200",0.00297709193123956
"S112","20230507_084800",0.00365587989749513
"S112","20230507_085400",0.00518304289510346
"S112","20230507_090000",0.00310150103651613
"S112","20230507_090600",0.00434181986367571
"S112","20230507_091200",0.00318848395583244
"S112","20230507_091800",0.0029977521209853
"S112","20230507_092400",0.00343612360310507
"S112","20230507_093000",0.00323093619302653
"S112","20230507_093600",0.00304685883201056
"S112","20230507_094200",0.00335485582552887
"S112","20230507_094800",0.00348947472937601
"S112","20230507_095400",0.00494949807162002
"S112","20230507_100000",0.00304334812948396
"S112","20230507_100600",0.0032216971780885
"S112","20230507_101200",0.00408544273545753
"S112","20230507_101800",0.0031810819559152
"S112","20230507_102400",0.00346496155438787
"S112","20230507_103000",0.00327009201325332
"S112","20230507_103600",0.00300820911975182
"S112","20230507_104200",0.00358398343773694
"S112","20230507_104800",0.00282510084524861
"S112","20230507_105400",0.00306249750081548
"S112","20230507_110000",0.002870017098281
"S112","20230507_110600",0.0037956842279379
"S112","20230507_111200",0.00318027002214362
"S112","20230507_111800",0.00386296341969862
"S112","20230507_112400",0.00346953377603209
"S112","20230507_113000",0.00391606174594108
"S112","20230507_113600",0.0033570098756804
"S112","20230507_114200",0.00333442042224679
"S112","20230507_114800",0.00361706126676215
"S112","20230507_115400",0.00300466498119877
"S112","20230507_120000",0.00329931580622768
"S112","20230507_120600",0.00278244644893124
"S112","20230507_121200",0.00291039542781378
"S112","20230507_121800",0.00422481804977706
"S112","20230507_122400",0.00311330552248299
"S112","20230507_123000",0.0032679391215294
"S112","20230507_123600",0.00370484236423364
"S112","20230507_124200",0.00347330565008869
"S112","20230507_124800",0.00303308912263041
"S112","20230507_125400",0.00371739030205188
"S112","20230507_130000",0.00469577060770845
"S112","20230507_130600",0.00301845911061098
"S112","20230507_131200",0.00376522207966525
"S112","20230507_131800",0.00385017897207048
"S112","20230507_132400",0.00254835348140804
"S112","20230507_133000",0.0036928668275688
"S112","20230507_133600",0.00291578407061471
"S112","20230507_134200",0.00249234902720081
"S112","20230507_134800",0.00330717665742566
"S112","20230507_135400",0.00345663537086658
"S112","20230507_140000",0.00284540612951786
"S112","20230507_140600",0.00258331350180557
"S112","20230507_141200",0.00346490042238088
"S112","20230507_141800",0.00301088448284592
"S112","20230507_142400",0.00280942812576014
"S112","20230507_143000",0.00293024481503646
"S112","20230507_143600",0.00284413585933029
"S112","20230507_144200",0.00558709423711395
"S112","20230507_144800",0.00254697912465727
"S112","20230507_145400",0.00290926235912205
"S112","20230507_150000",0.0030306144314864
"S112","20230507_150600",0.00286496283918317
"S112","20230507_151200",0.00342437227090325
"S112","20230507_151800",0.0033288821599136
"S112","20230507_152400",0.00323540454260036
"S112","20230507_153000",0.00359140100522862
"S112","20230507_153600",0.00290020690748793
"S112","20230507_154200",0.00350766626672515
"S112","20230507_154800",0.00334757187806797
"S112","20230507_155400",0.00257356248823774
"S112","20230507_160000",0.00332158497097823
"S112","20230507_160600",0.00338299343810133
"S112","20230507_161200",0.00296815810548635
"S112","20230507_161800",0.00313647726498526
"S112","20230507_162400",0.00253776768443637
"S112","20230507_163000",0.00368739342722495
"S112","20230507_163600",0.0036091276665649
"S112","20230507_164200",0.00278192799897416
"S112","20230507_164800",0.00313523967008768
"S112","20230507_165400",0.00319978625556243
"S112","20230507_170000",0.00302587527262323
"S112","20230507_170600",0.00321497242908519
"S112","20230507_171200",0.00331413340018657
"S112","20230507_171800",0.00306489906000717
"S112","20230507_172400",0.00275739995347751
"S112","20230507_173000",0.00286631370270567
"S112","20230507_173600",0.00380698689981461
"S112","20230507_174200",0.00285548783084198
"S112","20230507_174800",0.00312996804041742
"S112","20230507_175400",0.00319292959573074
"S112","20230507_180000",0.0034958841368731
"S112","20230507_180600",0.00315078766002344
"S112","20230507_181200",0.00273519243819987
"S112","20230507_181800",0.00329080798105077
"S112","20230507_182400",0.00326154936926951
"S112","20230507_183000",0.00313125109816776
"S112","20230507_183600",0.00311958551256705
"S112","20230507_184200",0.00314163894311284
"S112","20230507_184800",0.00361670341493146
"S112","20230507_185400",0.00350867189879485
"S112","20230507_190000",0.0030781281641933
"S112","20230507_190600",0.00305107568030424
"S112","20230507_191200",0.00293012771684032
"S112","20230507_191800",0.00356067600040413
"S112","20230507_192400",0.00547016768811234
"S112","20230507_193000",0.00359949237006448
"S112","20230507_193600",0.00410617138218454
"S112","20230507_194200",0.00315894078651612
"S112","20230507_194800",0.00325132530544
"S112","20230507_195400",0.0031986998585756
"S112","20230507_200000",0.00274101579911095
"S112","20230507_200600",0.00270348728279536
"S112","20230507_201200",0.00333232666184372
"S112","20230507_201800",0.002656473454039
"S112","20230507_202400",0.00331096775846799
"S112","20230507_203000",0.00394584637722255
"S112","20230507_203600",0.00338817099227327
"S112","20230507_204200",0.00304899795060589
"S112","20230507_204800",0.00349573461153094
"S112","20230507_205400",0.00663246999832024
"S112","20230507_210000",0.00299932273010139
"S112","20230507_210600",0.00326518639935724
"S112","20230507_211200",0.00318940292678703
"S112","20230507_211800",0.00334524007009607
"S112","20230507_212400",0.00293144939397322
"S112","20230507_213000",0.00308434335309665
"S112","20230507_213600",0.00258330248164065
"S112","20230507_214200",0.00263843660399615
"S112","20230507_214800",0.00311836926346962
"S112","20230507_215400",0.00296135145844368
"S112","20230507_220000",0.00305757385593339
"S112","20230507_220600",0.00347307180998274
"S112","20230507_221200",0.00287155643058529
"S112","20230507_221800",0.00322813929826382
"S112","20230507_222400",0.00320099835902299
"S112","20230507_223000",0.00288957867385949
"S112","20230507_223600",0.00304571667162419
"S112","20230507_224200",0.00313423321775346
"S112","20230507_224800",0.00315128241533198
"S112","20230507_225400",0.00259948214607519
"S112","20230507_230000",0.00313051146899591
"S112","20230507_230600",0.00329534456086633
"S112","20230507_231200",0.00313215270341878
"S112","20230507_231800",0.00336684258530871
"S112","20230507_232400",0.00341215971858718
"S112","20230507_233000",0.00347378169078612
"S112","20230507_233600",0.0033756762561012
"S112","20230507_234200",0.0033194955263579
"S112","20230507_234800",0.00333772637013056
"S112","20230507_235400",0.00355989395902244
"S113","20230507_000000",0.00337021940342508
"S113","20230507_000600",0.00380668094815185
"S113","20230507_001200",0.00363048216648062
"S113","20230507_001800",0.00363334159525706
"S113","20230507_002400",0.00415306832794154
"S113","20230507_003000",0.00325091266400221
"S113","20230507_003600",0.00353668971130777
"S113","20230507_004200",0.0031920320357434
"S113","20230507_004800",0.00390359173621129
"S113","20230507_005400",0.00410964127000002
"S113","20230507_010000",0.00304531814674735
"S113","20230507_010600",0.00324929345634951
"S113","20230507_011200",0.00359075615015467
"S113","20230507_011800",0.00389123317804419
"S113","20230507_012400",0.0037359836130744
"S113","20230507_013000",0.00294927278822235
"S113","20230507_013600",0.00368085904228845
"S113","20230507_014200",0.00298218705457957
"S113","20230507_014800",0.00401714637877962
"S113","20230507_015400",0.00376352891473697
"S113","20230507_020000",0.00414728746636915
"S113","20230507_020600",0.00389491374161361
"S113","20230507_021200",0.0038027054933721
"S113","20230507_021800",0.00343824136940502
"S113","20230507_022400",0.0034447607953302
"S113","20230507_023000",0.00317482601944748
"S113","20230507_023600",0.003823072106561
"S113","20230507_024200",0.00385316006320018
"S113","20230507_024800",0.00348960964567954
"S113","20230507_025400",0.00355589436030492
"S113","20230507_030000",0.00300593841522828
"S113","20230507_030600",0.0031927686653275
"S113","20230507_031200",0.00395756356740485
"S113","20230507_031800",0.00351795555514142
"S113","20230507_032400",0.00397383796788711
"S113","20230507_033000",0.00359986689878081
"S113","20230507_033600",0.00331610786038024
"S113","20230507_034200",0.00320426195989036
"S113","20230507_034800",0.00307296614478439
"S113","20230507_035400",0.00346311223707621
"S113","20230507_040000",0.00424096782483037
"S113","20230507_040600",0.00368201523995356
"S113","20230507_041200",0.00351487805405519
"S113","20230507_041800",0.00288119119659128
"S113","20230507_042400",0.00376604138986854
"S113","20230507_043000",0.00318701399623919
"S113","20230507_043600",0.00336866557987381
"S113","20230507_044200",0.00447514160011825
"S113","20230507_044800",0.0039646526273491
"S113","20230507_045400",0.00402188183193851
"S113","20230507_050000",0.0152464193129933
"S113","20230507_050600",0.00807990543083198
"S113","20230507_051200",0.00500858452446172
"S113","20230507_051800",0.00416369340120005
"S113","20230507_052400",0.00402278299222503
"S113","20230507_053000",0.00687868947733689
"S113","20230507_053600",0.0041171581474651
"S113","20230507_054200",0.00370297475421624
"S113","20230507_054800",0.00310963369425164
"S113","20230507_055400",0.00326692335472293
"S113","20230507_060000",0.00377527457573178
"S113","20230507_060600",0.0044070688616438
"S113","20230507_061200",0.00507986580881298
"S113","20230507_061800",0.00337742367761821
"S113","20230507_062400",0.00434274172757623
"S113","20230507_063000",0.00327178661809121
"S113","20230507_063600",0.00345998895968924
"S113","20230507_064200",0.00360196426615712
"S113","20230507_064800",0.00360126022499405
"S113","20230507_065400",0.00419171792730063
"S113","20230507_070000",0.00389177631873245
"S113","20230507_070600",0.00337663893707678
"S113","20230507_071200",0.00392362819714791
"S113","20230507_071800",0.00374178561220883
"S113","20230507_072400",0.00369384581238412
"S113","20230507_073000",0.00400229783586265
"S113","20230507_073600",0.00439951229796529
"S113","20230507_074200",0.00343965938246416
"S113","20230507_074800",0.0036516250573046
"S113","20230507_075400",0.00434105100098301
"S113","20230507_080000",0.00452033010436241
"S113","20230507_080600",0.00301359310593954
"S113","20230507_081200",0.00324186275999287
"S113","20230507_081800",0.00376124888904402
"S113","20230507_082400",0.00973876375850348
"S113","20230507_083000",0.00321271921539404
"S113","20230507_083600",0.00407458533264572
"S113","20230507_084200",0.00351105687056655
"S113","20230507_084800",0.00376702544994437
"S113","20230507_085400",0.00354622707053024
"S113","20230507_090000",0.00343286945809641
"S113","20230507_090600",0.00348844121971184
"S113","20230507_091200",0.00409311201129949
"S113","20230507_091800",0.00327494966326807
"S113","20230507_092400",0.00494725613802481
"S113","20230507_093000",0.00307156281977855
"S113","20230507_093600",0.00348405843036522
"S113","20230507_094200",0.00329520200263387
"S113","20230507_094800",0.00374975293905132
"S113","20230507_095400",0.00427461229019633
"S113","20230507_100000",0.00494434703743268
"S113","20230507_100600",0.00345166380173258
"S113","20230507_101200",0.0034853354142347
"S113","20230507_101800",0.00391398236113975
"S113","20230507_102400",0.00316872298882401
"S113","20230507_103000",0.00357321449328212
"S113","20230507_103600",0.00377377939285688
"S113","20230507_104200",0.00584714124773464
"S113","20230507_104800",0.00404408936004736
"S113","20230507_105400",0.00336507084888575
"S113","20230507_110000",0.00324063446715673
"S113","20230507_110600",0.00326452527273065
"S113","20230507_111200",0.00420376942185467
"S113","20230507_111800",0.00384766451909508
"S113","20230507_112400",0.00336958930322601
"S113","20230507_113000",0.00402287570055749
"S113","20230507_113600",0.00418736114583792
"S113","20230507_114200",0.00399584456823656
"S113","20230507_114800",0.00327092820626948
"S113","20230507_115400",0.00357697555920148
"S113","20230507_120000",0.00460858498039337
"S113","20230507_120600",0.00334839860749505
"S113","20230507_121200",0.0045651153405337
"S113","20230507_121800",0.00394461672851144
"S113","20230507_122400",0.00294651886482033
"S113","20230507_123000",0.00420285193488315
"S113","20230507_123600",0.00361651077844796
"S113","20230507_124200",0.00412599453431332
"S113","20230507_124800",0.00296730100657073
"S113","20230507_125400",0.00363350686215619
"S113","20230507_130000",0.00294084286401359
"S113","20230507_130600",0.00340041297793046
"S113","20230507_131200",0.00325088364628048
"S113","20230507_131800",0.00313286394018002
"S113","20230507_132400",0.00435511952267275
"S113","20230507_133000",0.00390293492391033
"S113","20230507_133600",0.00321307139434143
"S113","20230507_134200",0.00343800026400136
"S113","20230507_134800",0.00298717174284947
"S113","20230507_135400",0.00364084024168852
"S113","20230507_140000",0.003803637466189
"S113","20230507_140600",0.00348442875124008
"S113","20230507_141200",0.0029117276101248
"S113","20230507_141800",0.00371976838807458
"S113","20230507_142400",0.00301870479496423
"S113","20230507_143000",0.00352458546684755
"S113","20230507_143600",0.00297637402321146
"S113","20230507_144200",0.0044176682078136
"S113","20230507_144800",0.00392425289424835
"S113","20230507_145400",0.00336870515135135
"S113","20230507_150000",0.00386628726930373
"S113","20230507_150600",0.00405325886019109
"S113","20230507_151200",0.00370091759918928
"S113","20230507_151800",0.00403576637285497
"S113","20230507_152400",0.00325766504232604
"S113","20230507_153000",0.00342907145810602
"S113","20230507_153600",0.00390085318868825
"S113","20230507_154200",0.0039416050705722
"S113","20230507_154800",0.00307514636217482
"S113","20230507_155400",0.00333407424545849
"S113","20230507_160000",0.00335489612842898
